timestamp,steps,distance millimeters,altitude gain millimeters,data source
2024-12-21T19:11:56Z,1,1230,0,Charge 6
2024-12-21T19:11:57Z,2,1230,0,Charge 6
2024-12-21T19:11:58Z,1,1220,0,Charge 6
2024-12-21T19:11:59Z,1,1220,0,Charge 6
2024-12-21T19:12:00Z,1,1140,0,Charge 6
2024-12-21T19:12:01Z,3,1150,0,Charge 6
2024-12-21T19:12:02Z,2,1150,0,Charge 6
2024-12-21T19:12:03Z,1,1150,0,Charge 6
2024-12-21T19:12:04Z,2,1150,0,Charge 6
2024-12-21T19:12:05Z,2,1250,0,Charge 6
2024-12-21T19:12:06Z,1,1250,0,Charge 6
2024-12-21T19:12:07Z,2,1250,0,Charge 6
2024-12-21T19:12:08Z,1,1240,0,Charge 6
2024-12-21T19:12:09Z,2,1240,0,Charge 6
2024-12-21T19:12:10Z,1,1240,0,Charge 6
2024-12-21T19:12:11Z,2,1250,0,Charge 6
2024-12-21T19:12:12Z,2,1240,0,Charge 6
2024-12-21T19:12:13Z,1,1240,0,Charge 6
2024-12-21T19:12:14Z,2,1230,0,Charge 6
2024-12-21T19:12:15Z,1,1240,0,Charge 6
2024-12-21T19:12:16Z,1,1240,0,Charge 6
2024-12-21T19:12:17Z,2,1230,0,Charge 6
2024-12-21T19:12:18Z,2,1240,0,Charge 6
2024-12-21T19:12:19Z,1,1230,0,Charge 6
2024-12-21T19:12:20Z,2,1240,0,Charge 6
2024-12-21T19:12:21Z,1,1230,0,Charge 6
2024-12-21T19:12:22Z,2,1230,0,Charge 6
2024-12-21T19:12:23Z,2,1240,0,Charge 6
2024-12-21T19:12:24Z,1,1230,0,Charge 6
2024-12-21T19:12:25Z,2,1240,0,Charge 6
2024-12-21T19:12:26Z,1,1230,0,Charge 6
2024-12-21T19:12:27Z,2,1240,0,Charge 6
2024-12-21T19:12:28Z,2,1230,0,Charge 6
2024-12-21T19:12:29Z,1,1240,0,Charge 6
2024-12-21T19:12:30Z,2,1230,0,Charge 6
2024-12-21T19:12:31Z,2,1230,0,Charge 6
2024-12-21T19:12:32Z,1,1240,0,Charge 6
2024-12-21T19:12:33Z,2,1230,0,Charge 6
2024-12-21T19:12:34Z,1,1240,0,Charge 6
2024-12-21T19:12:35Z,2,1230,0,Charge 6
2024-12-21T19:12:36Z,1,1230,0,Charge 6
2024-12-21T19:12:37Z,2,1220,0,Charge 6
2024-12-21T19:12:38Z,2,1230,0,Charge 6
2024-12-21T19:12:39Z,1,1230,0,Charge 6
2024-12-21T19:12:40Z,2,1220,0,Charge 6
2024-12-21T19:12:41Z,2,1240,0,Charge 6
2024-12-21T19:12:42Z,1,1230,0,Charge 6
2024-12-21T19:12:43Z,1,1230,0,Charge 6
2024-12-21T19:12:44Z,2,1230,0,Charge 6
2024-12-21T19:12:45Z,3,1230,0,Charge 6
2024-12-21T19:12:46Z,1,1230,0,Charge 6
2024-12-21T19:12:47Z,2,1240,0,Charge 6
2024-12-21T19:12:48Z,2,1300,0,Charge 6
2024-12-21T19:12:49Z,2,1360,0,Charge 6
2024-12-21T19:12:50Z,1,1360,0,Charge 6
2024-12-21T19:12:51Z,1,1350,0,Charge 6
2024-12-21T19:12:52Z,2,1360,0,Charge 6
2024-12-21T19:12:53Z,2,1340,0,Charge 6
2024-12-21T19:12:54Z,1,1270,0,Charge 6
2024-12-21T19:12:55Z,2,1280,0,Charge 6
2024-12-21T19:12:56Z,2,1280,0,Charge 6
2024-12-21T19:12:57Z,2,1280,0,Charge 6
2024-12-21T19:12:58Z,1,1280,0,Charge 6
2024-12-21T19:12:59Z,2,1280,0,Charge 6
2024-12-21T19:13:00Z,2,1280,0,Charge 6
2024-12-21T19:13:01Z,2,1290,0,Charge 6
2024-12-21T19:13:02Z,2,1290,0,Charge 6
2024-12-21T19:13:03Z,1,1290,0,Charge 6
2024-12-21T19:13:04Z,2,1290,0,Charge 6
2024-12-21T19:13:05Z,2,1300,0,Charge 6
2024-12-21T19:13:06Z,1,1280,0,Charge 6
2024-12-21T19:13:07Z,2,1290,0,Charge 6
2024-12-21T19:13:08Z,2,1290,0,Charge 6
2024-12-21T19:13:09Z,2,1300,0,Charge 6
2024-12-21T19:13:10Z,2,1300,0,Charge 6
2024-12-21T19:13:11Z,2,1350,0,Charge 6
2024-12-21T19:13:12Z,1,1350,0,Charge 6
2024-12-21T19:13:13Z,2,1350,0,Charge 6
2024-12-21T19:13:14Z,1,1350,0,Charge 6
2024-12-21T19:13:15Z,2,1350,0,Charge 6
2024-12-21T19:13:16Z,1,1270,0,Charge 6
2024-12-21T19:13:17Z,2,1270,0,Charge 6
2024-12-21T19:13:18Z,2,1280,0,Charge 6
2024-12-21T19:13:19Z,2,1270,0,Charge 6
2024-12-21T19:13:20Z,2,1280,0,Charge 6
2024-12-21T19:13:21Z,1,1280,0,Charge 6
2024-12-21T19:13:22Z,2,1280,0,Charge 6
2024-12-21T19:13:23Z,2,1290,0,Charge 6
2024-12-21T19:13:24Z,2,1290,0,Charge 6
2024-12-21T19:13:25Z,1,1290,0,Charge 6
2024-12-21T19:13:26Z,2,1290,0,Charge 6
2024-12-21T19:13:27Z,2,1290,0,Charge 6
2024-12-21T19:13:28Z,2,1290,0,Charge 6
2024-12-21T19:13:29Z,2,1300,0,Charge 6
2024-12-21T19:13:30Z,2,1350,0,Charge 6
2024-12-21T19:13:31Z,2,1360,0,Charge 6
2024-12-21T19:13:32Z,1,1360,0,Charge 6
2024-12-21T19:13:33Z,2,1360,0,Charge 6
2024-12-21T19:13:34Z,2,1350,0,Charge 6
2024-12-21T19:13:35Z,2,1360,0,Charge 6
2024-12-21T19:13:36Z,1,1360,0,Charge 6
2024-12-21T19:13:37Z,2,1350,0,Charge 6
2024-12-21T19:13:38Z,2,1350,0,Charge 6
2024-12-21T19:13:39Z,2,1350,0,Charge 6
2024-12-21T19:13:40Z,2,1350,0,Charge 6
2024-12-21T19:13:41Z,1,1360,0,Charge 6
2024-12-21T19:13:42Z,2,1360,0,Charge 6
2024-12-21T19:13:43Z,2,1360,0,Charge 6
2024-12-21T19:13:44Z,2,1360,0,Charge 6
2024-12-21T19:13:45Z,1,1350,0,Charge 6
2024-12-21T19:13:46Z,2,1350,0,Charge 6
2024-12-21T19:13:47Z,2,1350,0,Charge 6
2024-12-21T19:13:48Z,2,1360,0,Charge 6
2024-12-21T19:13:49Z,1,1350,0,Charge 6
2024-12-21T19:13:50Z,2,1350,0,Charge 6
2024-12-21T19:13:51Z,2,1350,0,Charge 6
2024-12-21T19:13:52Z,1,1350,0,Charge 6
2024-12-21T19:13:53Z,1,1280,0,Charge 6
2024-12-21T19:13:54Z,2,1280,0,Charge 6
2024-12-21T19:13:55Z,2,1270,0,Charge 6
2024-12-21T19:13:56Z,2,1270,0,Charge 6
2024-12-21T19:13:57Z,2,1270,0,Charge 6
2024-12-21T19:13:58Z,2,1280,0,Charge 6
2024-12-21T19:13:59Z,2,1330,0,Charge 6
2024-12-21T19:14:00Z,1,1340,0,Charge 6
2024-12-21T19:14:01Z,2,1330,0,Charge 6
2024-12-21T19:14:02Z,1,1340,0,Charge 6
2024-12-21T19:14:03Z,2,1340,0,Charge 6
2024-12-21T19:14:04Z,2,1320,0,Charge 6
2024-12-21T19:14:05Z,2,1330,0,Charge 6
2024-12-21T19:14:06Z,2,1340,0,Charge 6
2024-12-21T19:14:07Z,2,1380,0,Charge 6
2024-12-21T19:14:08Z,1,1380,0,Charge 6
2024-12-21T19:14:09Z,2,1390,0,Charge 6
2024-12-21T19:14:10Z,2,1380,0,Charge 6
2024-12-21T19:14:11Z,1,1370,0,Charge 6
2024-12-21T19:14:12Z,1,1300,0,Charge 6
2024-12-21T19:14:13Z,3,1300,0,Charge 6
2024-12-21T19:14:14Z,2,1300,0,Charge 6
2024-12-21T19:14:15Z,1,1300,0,Charge 6
2024-12-21T19:14:16Z,1,1300,0,Charge 6
2024-12-21T19:14:17Z,1,1290,0,Charge 6
2024-12-21T19:14:18Z,3,1300,0,Charge 6
2024-12-21T19:14:19Z,2,1290,0,Charge 6
2024-12-21T19:14:20Z,2,1300,0,Charge 6
2024-12-21T19:14:21Z,1,1290,0,Charge 6
2024-12-21T19:14:22Z,2,1360,0,Charge 6
2024-12-21T19:14:23Z,2,1350,0,Charge 6
2024-12-21T19:14:24Z,2,1350,0,Charge 6
2024-12-21T19:14:25Z,2,1350,0,Charge 6
2024-12-21T19:14:26Z,1,1350,0,Charge 6
2024-12-21T19:14:27Z,2,1350,0,Charge 6
2024-12-21T19:14:28Z,2,1350,0,Charge 6
2024-12-21T19:14:29Z,1,1360,0,Charge 6
2024-12-21T19:14:30Z,2,1350,0,Charge 6
2024-12-21T19:14:31Z,2,1350,0,Charge 6
2024-12-21T19:14:32Z,2,1350,0,Charge 6
2024-12-21T19:14:33Z,2,1350,0,Charge 6
2024-12-21T19:14:34Z,2,1390,0,Charge 6
2024-12-21T19:14:35Z,1,1390,0,Charge 6
2024-12-21T19:14:36Z,2,1390,0,Charge 6
2024-12-21T19:14:37Z,1,1390,0,Charge 6
2024-12-21T19:14:38Z,2,1390,0,Charge 6
2024-12-21T19:14:39Z,2,1380,0,Charge 6
2024-12-21T19:14:40Z,2,1380,0,Charge 6
2024-12-21T19:14:41Z,1,1380,0,Charge 6
2024-12-21T19:14:42Z,3,1410,0,Charge 6
2024-12-21T19:14:43Z,1,1420,0,Charge 6
2024-12-21T19:14:44Z,1,1400,0,Charge 6
2024-12-21T19:14:45Z,2,1400,0,Charge 6
2024-12-21T19:14:46Z,2,1400,0,Charge 6
2024-12-21T19:14:47Z,2,1400,0,Charge 6
2024-12-21T19:14:48Z,1,1390,0,Charge 6
2024-12-21T19:14:49Z,2,1390,0,Charge 6
2024-12-21T19:14:50Z,2,1390,0,Charge 6
2024-12-21T19:14:51Z,1,1390,0,Charge 6
2024-12-21T19:14:52Z,2,1380,0,Charge 6
2024-12-21T19:14:53Z,2,1390,0,Charge 6
2024-12-21T19:14:54Z,1,1370,0,Charge 6
2024-12-21T19:14:55Z,2,1380,0,Charge 6
2024-12-21T19:14:56Z,1,1360,0,Charge 6
2024-12-21T19:14:57Z,2,1370,0,Charge 6
2024-12-21T19:14:58Z,2,1370,0,Charge 6
2024-12-21T19:14:59Z,1,1360,0,Charge 6
2024-12-21T19:15:00Z,1,1290,0,Charge 6
2024-12-21T19:15:01Z,3,1290,0,Charge 6
2024-12-21T19:15:02Z,2,1280,0,Charge 6
2024-12-21T19:15:03Z,1,1290,0,Charge 6
2024-12-21T19:15:04Z,2,1290,0,Charge 6
2024-12-21T19:15:05Z,2,1350,0,Charge 6
2024-12-21T19:15:06Z,1,1350,0,Charge 6
2024-12-21T19:15:07Z,2,1340,0,Charge 6
2024-12-21T19:15:08Z,2,1350,0,Charge 6
2024-12-21T19:15:09Z,2,1340,0,Charge 6
2024-12-21T19:15:10Z,2,1340,0,Charge 6
2024-12-21T19:15:11Z,2,1390,0,Charge 6
2024-12-21T19:15:12Z,1,1390,0,Charge 6
2024-12-21T19:15:13Z,2,1390,0,Charge 6
2024-12-21T19:15:14Z,2,1400,0,Charge 6
2024-12-21T19:15:15Z,2,1390,0,Charge 6
2024-12-21T19:15:16Z,1,1380,0,Charge 6
2024-12-21T19:15:17Z,2,1380,0,Charge 6
2024-12-21T19:15:18Z,2,1380,0,Charge 6
2024-12-21T19:15:19Z,2,1390,0,Charge 6
2024-12-21T19:15:20Z,2,1380,0,Charge 6
2024-12-21T19:15:21Z,1,1380,0,Charge 6
2024-12-21T19:15:22Z,2,1390,0,Charge 6
2024-12-21T19:15:23Z,1,1370,0,Charge 6
2024-12-21T19:15:24Z,2,1380,0,Charge 6
2024-12-21T19:15:25Z,2,1360,0,Charge 6
2024-12-21T19:15:26Z,2,1370,0,Charge 6
2024-12-21T19:15:27Z,1,1370,0,Charge 6
2024-12-21T19:15:28Z,1,1360,0,Charge 6
2024-12-21T19:15:29Z,3,1360,0,Charge 6
2024-12-21T19:15:30Z,2,1360,0,Charge 6
2024-12-21T19:15:31Z,1,1350,0,Charge 6
2024-12-21T19:15:32Z,2,1360,0,Charge 6
2024-12-21T19:15:33Z,2,1400,0,Charge 6
2024-12-21T19:15:34Z,2,1400,0,Charge 6
2024-12-21T19:15:35Z,2,1400,0,Charge 6
2024-12-21T19:15:36Z,1,1400,0,Charge 6
2024-12-21T19:15:37Z,1,1400,0,Charge 6
2024-12-21T19:15:38Z,2,1400,0,Charge 6
2024-12-21T19:15:39Z,2,1390,0,Charge 6
2024-12-21T19:15:40Z,1,1400,0,Charge 6
2024-12-21T19:15:41Z,2,1390,0,Charge 6
2024-12-21T19:15:42Z,2,1390,0,Charge 6
2024-12-21T19:15:43Z,2,1390,0,Charge 6
2024-12-21T19:15:44Z,2,1390,0,Charge 6
2024-12-21T19:15:45Z,1,1390,0,Charge 6
2024-12-21T19:15:46Z,2,1380,0,Charge 6
2024-12-21T19:15:47Z,2,1380,0,Charge 6
2024-12-21T19:15:48Z,1,1390,0,Charge 6
2024-12-21T19:15:49Z,2,1370,0,Charge 6
2024-12-21T19:15:50Z,2,1380,0,Charge 6
2024-12-21T19:15:51Z,2,1370,0,Charge 6
2024-12-21T19:15:52Z,1,1380,0,Charge 6
2024-12-21T19:15:53Z,2,1370,0,Charge 6
2024-12-21T19:15:54Z,2,1380,0,Charge 6
2024-12-21T19:15:55Z,2,1370,0,Charge 6
2024-12-21T19:15:56Z,1,1370,0,Charge 6
2024-12-21T19:15:57Z,2,1370,0,Charge 6
2024-12-21T19:15:58Z,2,1360,0,Charge 6
2024-12-21T19:15:59Z,1,1370,0,Charge 6
2024-12-21T19:16:00Z,2,1360,0,Charge 6
2024-12-21T19:16:01Z,2,1360,0,Charge 6
2024-12-21T19:16:02Z,1,1360,0,Charge 6
2024-12-21T19:16:03Z,2,1360,0,Charge 6
2024-12-21T19:16:04Z,1,1350,0,Charge 6
2024-12-21T19:16:05Z,0,1240,0,Charge 6
2024-12-21T19:16:06Z,0,1090,0,Charge 6
2024-12-21T19:16:07Z,0,930,0,Charge 6
2024-12-21T19:16:08Z,1,0,0,Charge 6
2024-12-21T19:16:09Z,2,0,0,Charge 6
2024-12-21T19:16:10Z,1,0,0,Charge 6
2024-12-21T19:16:11Z,2,240,0,Charge 6
2024-12-21T19:16:12Z,2,400,0,Charge 6
2024-12-21T19:16:13Z,2,580,0,Charge 6
2024-12-21T19:16:14Z,2,810,0,Charge 6
2024-12-21T19:16:15Z,1,1000,0,Charge 6
2024-12-21T19:16:16Z,2,1080,0,Charge 6
2024-12-21T19:16:17Z,2,1130,0,Charge 6
2024-12-21T19:16:18Z,2,1180,0,Charge 6
2024-12-21T19:16:19Z,2,1210,0,Charge 6
2024-12-21T19:16:20Z,2,1270,0,Charge 6
2024-12-21T19:16:21Z,1,1350,0,Charge 6
2024-12-21T19:16:22Z,2,1350,0,Charge 6
2024-12-21T19:16:23Z,2,1350,0,Charge 6
2024-12-21T19:16:24Z,2,1350,0,Charge 6
2024-12-21T19:16:25Z,2,1350,0,Charge 6
2024-12-21T19:16:26Z,2,1390,0,Charge 6
2024-12-21T19:16:27Z,1,1390,0,Charge 6
2024-12-21T19:16:28Z,2,1400,0,Charge 6
2024-12-21T19:16:29Z,2,1390,0,Charge 6
2024-12-21T19:16:30Z,2,1390,0,Charge 6
2024-12-21T19:16:31Z,2,1390,0,Charge 6
2024-12-21T19:16:32Z,1,1390,0,Charge 6
2024-12-21T19:16:33Z,0,1310,0,Charge 6
2024-12-21T19:16:34Z,3,1310,0,Charge 6
2024-12-21T19:16:35Z,3,1310,0,Charge 6
2024-12-21T19:16:36Z,1,1300,0,Charge 6
2024-12-21T19:16:37Z,2,1310,0,Charge 6
2024-12-21T19:16:38Z,2,1400,0,Charge 6
2024-12-21T19:16:39Z,2,1430,0,Charge 6
2024-12-21T19:16:40Z,1,1420,0,Charge 6
2024-12-21T19:16:41Z,3,1430,0,Charge 6
2024-12-21T19:16:42Z,2,1430,0,Charge 6
2024-12-21T19:16:43Z,2,1430,0,Charge 6
2024-12-21T19:16:44Z,1,1430,0,Charge 6
2024-12-21T19:16:45Z,2,1440,0,Charge 6
2024-12-21T19:16:46Z,2,1430,0,Charge 6
2024-12-21T19:16:47Z,1,1430,0,Charge 6
2024-12-21T19:16:48Z,2,1420,0,Charge 6
2024-12-21T19:16:49Z,2,1420,0,Charge 6
2024-12-21T19:16:50Z,2,1430,0,Charge 6
2024-12-21T19:16:51Z,1,1410,0,Charge 6
2024-12-21T19:16:52Z,3,1410,0,Charge 6
2024-12-21T19:16:53Z,2,1430,0,Charge 6
2024-12-21T19:16:54Z,2,1420,0,Charge 6
2024-12-21T19:16:55Z,1,1420,0,Charge 6
2024-12-21T19:16:56Z,1,1420,0,Charge 6
2024-12-21T19:16:57Z,3,1420,0,Charge 6
2024-12-21T19:16:58Z,2,1420,0,Charge 6
2024-12-21T19:16:59Z,1,1410,0,Charge 6
2024-12-21T19:17:00Z,2,1420,0,Charge 6
2024-12-21T19:17:01Z,2,1410,0,Charge 6
2024-12-21T19:17:02Z,2,1410,0,Charge 6
2024-12-21T19:17:03Z,2,1420,0,Charge 6
2024-12-21T19:17:04Z,1,1410,0,Charge 6
2024-12-21T19:17:05Z,2,1420,0,Charge 6
2024-12-21T19:17:06Z,2,1400,0,Charge 6
2024-12-21T19:17:07Z,2,1410,0,Charge 6
2024-12-21T19:17:08Z,2,1400,0,Charge 6
2024-12-21T19:17:09Z,1,1410,0,Charge 6
2024-12-21T19:17:10Z,2,1410,0,Charge 6
2024-12-21T19:17:11Z,2,1400,0,Charge 6
2024-12-21T19:17:12Z,2,1410,0,Charge 6
2024-12-21T19:17:13Z,2,1410,0,Charge 6
2024-12-21T19:17:14Z,1,1400,0,Charge 6
2024-12-21T19:17:15Z,2,1400,0,Charge 6
2024-12-21T19:17:16Z,2,1400,0,Charge 6
2024-12-21T19:17:17Z,2,1400,0,Charge 6
2024-12-21T19:17:18Z,2,1400,0,Charge 6
2024-12-21T19:17:19Z,2,1400,0,Charge 6
2024-12-21T19:17:20Z,1,1390,0,Charge 6
2024-12-21T19:17:21Z,2,1400,0,Charge 6
2024-12-21T19:17:22Z,2,1400,0,Charge 6
2024-12-21T19:17:23Z,2,1400,0,Charge 6
2024-12-21T19:17:24Z,2,1400,0,Charge 6
2024-12-21T19:17:25Z,1,1400,0,Charge 6
2024-12-21T19:17:26Z,2,1400,0,Charge 6
2024-12-21T19:17:27Z,2,1390,0,Charge 6
2024-12-21T19:17:28Z,2,1390,0,Charge 6
2024-12-21T19:17:29Z,1,1390,0,Charge 6
2024-12-21T19:17:30Z,2,1400,0,Charge 6
2024-12-21T19:17:31Z,2,1390,0,Charge 6
2024-12-21T19:17:32Z,1,1380,0,Charge 6
2024-12-21T19:17:33Z,2,1380,0,Charge 6
2024-12-21T19:17:34Z,1,1380,0,Charge 6
2024-12-21T19:17:35Z,2,1370,0,Charge 6
2024-12-21T19:17:36Z,1,1300,0,Charge 6
2024-12-21T19:17:37Z,1,1230,0,Charge 6
2024-12-21T19:17:38Z,2,1200,0,Charge 6
2024-12-21T19:17:39Z,2,1190,0,Charge 6
2024-12-21T19:17:40Z,2,1200,0,Charge 6
2024-12-21T19:17:41Z,2,1200,0,Charge 6
2024-12-21T19:17:42Z,1,1210,0,Charge 6
2024-12-21T19:17:43Z,2,1210,0,Charge 6
2024-12-21T19:17:44Z,2,1210,0,Charge 6
2024-12-21T19:17:45Z,2,1220,0,Charge 6
2024-12-21T19:17:46Z,1,1210,0,Charge 6
2024-12-21T19:17:47Z,2,1220,0,Charge 6
2024-12-21T19:17:48Z,2,1230,0,Charge 6
2024-12-21T19:17:49Z,1,1230,0,Charge 6
2024-12-21T19:17:50Z,2,1220,0,Charge 6
2024-12-21T19:17:51Z,2,1230,0,Charge 6
2024-12-21T19:17:52Z,2,1230,0,Charge 6
2024-12-21T19:17:53Z,2,1240,0,Charge 6
2024-12-21T19:17:54Z,2,1300,0,Charge 6
2024-12-21T19:17:55Z,2,1360,0,Charge 6
2024-12-21T19:17:56Z,2,1370,0,Charge 6
2024-12-21T19:17:57Z,2,1370,0,Charge 6
2024-12-21T19:17:58Z,2,1370,0,Charge 6
2024-12-21T19:17:59Z,1,1380,0,Charge 6
2024-12-21T19:18:00Z,2,1370,0,Charge 6
2024-12-21T19:18:01Z,2,1380,0,Charge 6
2024-12-21T19:18:02Z,2,1370,0,Charge 6
2024-12-21T19:18:03Z,2,1380,0,Charge 6
2024-12-21T19:18:04Z,2,1370,0,Charge 6
2024-12-21T19:18:05Z,1,1380,0,Charge 6
2024-12-21T19:18:06Z,2,1370,0,Charge 6
2024-12-21T19:18:07Z,2,1380,0,Charge 6
2024-12-21T19:18:08Z,2,1370,0,Charge 6
2024-12-21T19:18:09Z,1,1380,0,Charge 6
2024-12-21T19:18:10Z,2,1370,0,Charge 6
2024-12-21T19:18:11Z,2,1380,0,Charge 6
2024-12-21T19:18:12Z,2,1370,0,Charge 6
2024-12-21T19:18:13Z,2,1380,0,Charge 6
2024-12-21T19:18:14Z,1,1370,0,Charge 6
2024-12-21T19:18:15Z,2,1380,0,Charge 6
2024-12-21T19:18:16Z,2,1370,0,Charge 6
2024-12-21T19:18:17Z,2,1380,0,Charge 6
2024-12-21T19:18:18Z,2,1370,0,Charge 6
2024-12-21T19:18:19Z,2,1380,0,Charge 6
2024-12-21T19:18:20Z,1,1370,0,Charge 6
2024-12-21T19:18:21Z,2,1380,0,Charge 6
2024-12-21T19:18:22Z,2,1370,0,Charge 6
2024-12-21T19:18:23Z,2,1380,0,Charge 6
2024-12-21T19:18:24Z,2,1370,0,Charge 6
2024-12-21T19:18:25Z,2,1380,0,Charge 6
2024-12-21T19:18:26Z,1,1390,0,Charge 6
2024-12-21T19:18:27Z,2,1380,0,Charge 6
2024-12-21T19:18:28Z,2,1380,0,Charge 6
2024-12-21T19:18:29Z,1,1380,0,Charge 6
2024-12-21T19:18:30Z,2,1370,0,Charge 6
2024-12-21T19:18:31Z,2,1380,0,Charge 6
2024-12-21T19:18:32Z,2,1370,0,Charge 6
2024-12-21T19:18:33Z,2,1380,0,Charge 6
2024-12-21T19:18:34Z,2,1370,0,Charge 6
2024-12-21T19:18:35Z,1,1380,0,Charge 6
2024-12-21T19:18:36Z,2,1370,0,Charge 6
2024-12-21T19:18:37Z,1,1370,0,Charge 6
2024-12-21T19:18:38Z,2,1370,0,Charge 6
2024-12-21T19:18:39Z,3,1360,0,Charge 6
2024-12-21T19:18:40Z,1,1370,0,Charge 6
2024-12-21T19:18:41Z,2,1370,0,Charge 6
2024-12-21T19:18:42Z,2,1370,0,Charge 6
2024-12-21T19:18:43Z,2,1380,0,Charge 6
2024-12-21T19:18:44Z,2,1370,0,Charge 6
2024-12-21T19:18:45Z,2,1380,0,Charge 6
2024-12-21T19:18:46Z,1,1370,0,Charge 6
2024-12-21T19:18:47Z,2,1380,0,Charge 6
2024-12-21T19:18:48Z,2,1370,0,Charge 6
2024-12-21T19:18:49Z,2,1380,0,Charge 6
2024-12-21T19:18:50Z,1,1370,0,Charge 6
2024-12-21T19:18:51Z,2,1380,0,Charge 6
2024-12-21T19:18:52Z,2,1370,0,Charge 6
2024-12-21T19:18:53Z,2,1380,0,Charge 6
2024-12-21T19:18:54Z,2,1370,0,Charge 6
2024-12-21T19:18:55Z,1,1380,0,Charge 6
2024-12-21T19:18:56Z,2,1370,0,Charge 6
2024-12-21T19:18:58Z,2,1380,0,Charge 6
2024-12-21T19:18:59Z,2,1370,0,Charge 6
2024-12-21T19:19:00Z,1,1370,0,Charge 6
2024-12-21T19:19:01Z,2,1370,0,Charge 6
2024-12-21T19:19:02Z,2,1370,0,Charge 6
2024-12-21T19:19:03Z,2,1360,0,Charge 6
2024-12-21T19:19:04Z,2,1370,0,Charge 6
2024-12-21T19:19:05Z,2,1370,0,Charge 6
2024-12-21T19:19:06Z,1,1380,0,Charge 6
2024-12-21T19:19:07Z,2,1370,0,Charge 6
2024-12-21T19:19:08Z,2,1380,0,Charge 6
2024-12-21T19:19:09Z,2,1370,0,Charge 6
2024-12-21T19:19:10Z,1,1370,0,Charge 6
2024-12-21T19:19:11Z,2,1370,0,Charge 6
2024-12-21T19:19:12Z,2,1370,0,Charge 6
2024-12-21T19:19:13Z,2,1360,0,Charge 6
2024-12-21T19:19:14Z,2,1370,0,Charge 6
2024-12-21T19:19:15Z,2,1380,0,Charge 6
2024-12-21T19:19:16Z,1,1370,0,Charge 6
2024-12-21T19:19:17Z,2,1380,0,Charge 6
2024-12-21T19:19:18Z,2,1370,0,Charge 6
2024-12-21T19:19:19Z,2,1380,0,Charge 6
2024-12-21T19:19:20Z,1,1360,0,Charge 6
2024-12-21T19:19:21Z,2,1370,0,Charge 6
2024-12-21T19:19:22Z,2,1370,0,Charge 6
2024-12-21T19:19:23Z,2,1360,0,Charge 6
2024-12-21T19:19:24Z,2,1370,0,Charge 6
2024-12-21T19:19:25Z,1,1370,0,Charge 6
2024-12-21T19:19:26Z,2,1370,0,Charge 6
2024-12-21T19:19:27Z,2,1360,0,Charge 6
2024-12-21T19:19:28Z,2,1370,0,Charge 6
2024-12-21T19:19:29Z,1,1370,0,Charge 6
2024-12-21T19:19:30Z,2,1360,0,Charge 6
2024-12-21T19:19:31Z,2,1370,0,Charge 6
2024-12-21T19:19:32Z,2,1370,0,Charge 6
2024-12-21T19:19:33Z,2,1370,0,Charge 6
2024-12-21T19:19:34Z,2,1360,0,Charge 6
2024-12-21T19:19:35Z,2,1380,0,Charge 6
2024-12-21T19:19:36Z,1,1370,0,Charge 6
2024-12-21T19:19:37Z,2,1380,0,Charge 6
2024-12-21T19:19:38Z,2,1370,0,Charge 6
2024-12-21T19:19:39Z,1,1370,0,Charge 6
2024-12-21T19:19:40Z,2,1370,0,Charge 6
2024-12-21T19:19:41Z,2,1370,0,Charge 6
2024-12-21T19:19:42Z,2,1360,0,Charge 6
2024-12-21T19:19:43Z,1,1360,0,Charge 6
2024-12-21T19:19:44Z,2,1360,0,Charge 6
2024-12-21T19:19:45Z,2,1370,0,Charge 6
2024-12-21T19:19:46Z,2,1370,0,Charge 6
2024-12-21T19:19:47Z,1,1350,0,Charge 6
2024-12-21T19:19:48Z,2,1360,0,Charge 6
2024-12-21T19:19:49Z,2,1360,0,Charge 6
2024-12-21T19:19:50Z,2,1360,0,Charge 6
2024-12-21T19:19:51Z,2,1360,0,Charge 6
2024-12-21T19:19:52Z,1,1360,0,Charge 6
2024-12-21T19:19:53Z,2,1360,0,Charge 6
2024-12-21T19:19:54Z,2,1360,0,Charge 6
2024-12-21T19:19:55Z,1,1360,0,Charge 6
2024-12-21T19:19:56Z,2,1350,0,Charge 6
2024-12-21T19:19:57Z,1,1350,0,Charge 6
2024-12-21T19:19:58Z,3,1350,0,Charge 6
2024-12-21T19:19:59Z,1,1360,0,Charge 6
2024-12-21T19:20:00Z,2,1350,0,Charge 6
2024-12-21T19:20:01Z,2,1350,0,Charge 6
2024-12-21T19:20:02Z,2,1390,0,Charge 6
2024-12-21T19:20:03Z,1,1390,0,Charge 6
2024-12-21T19:20:04Z,2,1390,0,Charge 6
2024-12-21T19:20:05Z,2,1390,0,Charge 6
2024-12-21T19:20:06Z,2,1390,0,Charge 6
2024-12-21T19:20:07Z,1,1390,0,Charge 6
2024-12-21T19:20:08Z,2,1380,0,Charge 6
2024-12-21T19:20:09Z,1,1380,0,Charge 6
2024-12-21T19:20:10Z,2,1380,0,Charge 6
2024-12-21T19:20:11Z,2,1370,0,Charge 6
2024-12-21T19:20:12Z,1,1370,0,Charge 6
2024-12-21T19:20:13Z,2,1370,0,Charge 6
2024-12-21T19:20:14Z,2,1360,0,Charge 6
2024-12-21T19:20:15Z,2,1370,0,Charge 6
